track_id,artist,track,album_id,imgUrl
5jCPgpW81gnLJcoYQhFEoZ,Traveling Wilburys,Runaway,4Qqey3tSd9AaThQRTR2Ydi,https://i.scdn.co/image/ab67616d000048519eac7d1761c8d3b70236cae2
74i07fyJWNPDR5q56Wi8vU,Traveling Wilburys,She's My Baby,1DGMD70zay4ZtN9XLX0uY4,https://i.scdn.co/image/ab67616d00004851f62bc15d81fca5ef4aa12dd9
5fSsNU5ipDSCH5tvU40dDB,Traveling Wilburys,The Devil's Been Busy,1DGMD70zay4ZtN9XLX0uY4,https://i.scdn.co/image/ab67616d00004851f62bc15d81fca5ef4aa12dd9
2rm4CNyzlEGs3PcK91wzGe,Traveling Wilburys,Tweeter And The Monkey Man,7K3OJcdtRxv7miXfQBzvbi,https://i.scdn.co/image/ab67616d00004851d9e06f988048ecf3c54ca749
3P0aR83RMEyrbPyINYPHwg,Traveling Wilburys,Where Were You Last Night?,1DGMD70zay4ZtN9XLX0uY4,https://i.scdn.co/image/ab67616d00004851f62bc15d81fca5ef4aa12dd9
2nVvCntsbJf68t2gp7Fl09,Traveling Wilburys,Wilbury Twist,1DGMD70zay4ZtN9XLX0uY4,https://i.scdn.co/image/ab67616d00004851f62bc15d81fca5ef4aa12dd9
5A5tJBJjYM4KBXelf8eKNe,Traveling Wilburys,You Took My Breath Away,1DGMD70zay4ZtN9XLX0uY4,https://i.scdn.co/image/ab67616d00004851f62bc15d81fca5ef4aa12dd9
31CQS3WEtISx0WmrRlDh0G,Triumvirat,Be Home For Tea - Edit,2gu5catUel9XVrQT7FQhU8,https://i.scdn.co/image/ab67616d0000485126b6ef4b7c0a5d49cbfcd65b
6hvCshPQkSP0CErpWXJWwj,Triumvirat,Illusions On A Double Dimple - Digital Remaster,1KDrZ0BG6DN9odiHb9sE25,https://i.scdn.co/image/ab67616d00004851896b3644b2b16a247946d701
442CvmZIJvzjYsXeKqAceh,Triumvirat,Million Dollars - Edit / Digital Remaster,1KDrZ0BG6DN9odiHb9sE25,https://i.scdn.co/image/ab67616d00004851896b3644b2b16a247946d701
